Country,City,Population
Lithuania,Aleksotas,"24,270"
Lithuania,Plunge,"23,381"
Lithuania,Naujamiestis,"23,232"
Lithuania,Kretinga,"22,236"
Lithuania,Silute,"21,760"
Lithuania,Vilkpede,"21,346"
Lithuania,Radviliskis,"20,339"
Lithuania,Pilaite,"20,320"
Lithuania,Palanga,"17,796"
Lithuania,Druskininkai,"17,791"
Lithuania,Gargzdai,"16,433"
Lithuania,Rokiskis,"16,255"
Lithuania,Birzai,"14,911"
Lithuania,Kursenai,"13,914"
Lithuania,Garliava,"13,809"
Lithuania,Elektrenai,"13,721"
Lithuania,Jurbarkas,"13,102"
Lithuania,Vilkaviskis,"13,011"
Lithuania,Raseiniai,"12,523"
Lithuania,Anyksciai,"11,958"
Lithuania,Naujoji Akmene,"11,922"
Lithuania,Lentvaris,"11,588"
Lithuania,Grigiskes,"11,555"
Lithuania,Prienai,"11,352"
Lithuania,Joniskis,"11,113"
Lithuania,Kelme,"10,626"
Lithuania,Rasos,"10,597"
Lithuania,Varena,"10,304"
Lithuania,Kaisiadorys,"9,867"
Lithuania,Pasvalys,"8,510"
Lithuania,Kupiskis,"8,263"
Lithuania,Zarasai,"8,095"
Lithuania,Skuodas,"7,726"
Lithuania,Sirvintos,"7,321"
Lithuania,Kazlu Ruda,"7,247"
Lithuania,Moletai,"7,243"
Lithuania,Salcininkai,"6,891"
Lithuania,Svencioneliai,"6,790"
Lithuania,Sakiai,"6,613"
Lithuania,Ignalina,"6,421"
Lithuania,Pabrade,"6,375"
Lithuania,Kybartai,"6,355"
Lithuania,Nemencine,"6,062"
Lithuania,Silale,"6,026"
Lithuania,Pakruojis,"5,964"
Lithuania,Svencionys,"5,538"
Lithuania,Trakai,"5,530"
Lithuania,Vievis,"5,269"
Jamaica,Kingston,"937,700"
Jamaica,New Kingston,"583,958"
Jamaica,Spanish Town,"145,018"
Jamaica,Portmore,"102,861"
Jamaica,Montego Bay,"82,867"
Jamaica,Mandeville,"47,115"
Jamaica,May Pen,"44,755"
Jamaica,Old Harbour,"26,024"
Jamaica,Linstead,"20,660"
Jamaica,Half Way Tree,"18,552"
Jamaica,Savanna-la-Mar,"16,553"
Jamaica,Port Antonio,"14,400"
Jamaica,Saint Ann's Bay,"13,671"
Jamaica,Bog Walk,"12,873"
Jamaica,Constant Spring,"12,830"
Jamaica,Ewarton,"12,797"
Jamaica,Hayes,"9,701"
Jamaica,Ocho Rios,"9,450"
Jamaica,Morant Bay,"9,368"
Jamaica,Stony Hill,"8,551"
Jamaica,Santa Cruz,"8,217"
Jamaica,Old Harbour Bay,"7,912"
Jamaica,Port Maria,"7,906"
Jamaica,Falmouth,"7,779"
Jamaica,Yallahs,"7,644"
Jamaica,Bull Savanna,"6,962"
Jamaica,Runaway Bay,"6,517"
Jamaica,Lucea,"6,289"
Jamaica,Porus,"5,923"
Jamaica,Annotto Bay,"5,504"
Jamaica,Lionel Town,"5,362"
Jamaica,Point Hill,"5,344"
Jamaica,Black River,"4,229"
Albania,Tirana,"374,801"
Albania,Durres,"122,034"
Albania,Elbasan,"100,903"
Albania,Vlore,"89,546"
Albania,Shkoder,"88,245"
Albania,Pogradec,"61,530"
Albania,Fier-Cifci,"60,995"
Albania,Patos,"60,000"
Albania,Korce,"58,259"
Albania,Fier,"56,297"
Albania,Berat,"46,866"
Albania,Lushnje,"41,469"
Albania,Kavaje,"29,354"
Albania,Lac,"24,825"
Albania,Gjirokaster,"23,437"
Albania,Patos Fshat,"22,679"
Albania,Kruje,"21,286"
Albania,Lezhe,"18,695"
Albania,Kucove,"18,166"
Albania,Kukes,"17,832"
Albania,Burrel,"15,405"
Albania,Sarande,"15,147"
Albania,Peshkopi,"14,848"
Albania,Cerrik,"14,269"
Albania,Shijak,"14,138"
Albania,Corovode,"14,046"
Albania,Librazhd-Qender,"12,691"
Albania,Tepelene,"11,955"
Albania,Gramsh,"11,556"
Albania,Bulqize,"11,212"
Albania,Kamez,"11,026"
Albania,Permet,"10,686"
Albania,Polican,"10,663"
Albania,Fushe-Kruje,"10,458"
Albania,Ballsh,"10,361"
Albania,Rreshen,"10,064"
Albania,Mamurras,"8,282"
Albania,Erseke,"7,890"
Albania,Peqin,"7,513"
Albania,Bilisht,"7,114"
Albania,Selenice,"6,912"
Albania,Roskovec,"6,657"
Albania,Puke,"6,495"
Albania,Rrogozhine,"5,620"
Gambia,Serekunda,"340,000"
Gambia,Brikama,"77,700"
Gambia,Bakau,"43,098"
Gambia,Banjul,"34,589"
Gambia,Farafenni,"29,867"
Gambia,Lamin,"24,797"
Gambia,Sukuta,"15,131"
Gambia,Basse Santa Su,"14,380"
Gambia,Gunjur,"14,088"
Gambia,Soma,"9,869"
Gambia,Sabi,"7,738"
Gambia,Bansang,"7,615"
Gambia,Abuko,"6,572"
Gambia,Essau,"5,907"
Gambia,Barra,"5,323"
Gambia,Georgetown,"3,584"
Gambia,Kerewan,"2,751"
Gambia,Mansa Konko,"1,978"
Gabon,Libreville,"578,156"
Gabon,Port-Gentil,"109,163"
Gabon,Franceville,"42,967"
Gabon,Oyem,"30,870"
Gabon,Moanda,"30,151"
Gabon,Mouila,"22,469"
Gabon,Lambarene,"20,714"
Gabon,Tchibanga,"19,365"
Gabon,Koulamoutou,"16,222"
Gabon,Makokou,"13,571"
Gabon,Bitam,"10,297"
Gabon,Gamba,"9,928"
Gabon,Mounana,"8,780"
Gabon,Ntoum,"8,569"
Gabon,Lastoursville,"8,340"
Gabon,Okondja,"7,155"
Gabon,Ndende,"6,200"
Gabon,Booue,"5,787"
Gabon,Fougamou,"5,649"
Gabon,Ndjole,"5,098"
Botswana,Gaborone,"208,411"
Botswana,Francistown,"89,979"
Botswana,Molepolole,"63,248"
Botswana,Selebi-Phikwe,"53,727"
Botswana,Maun,"49,945"
Botswana,Serowe,"47,419"
Botswana,Kanye,"44,716"
Botswana,Mahalapye,"44,471"
Botswana,Mogoditshane,"43,394"
Botswana,Mochudi,"36,962"
Botswana,Lobatse,"30,883"
Botswana,Palapye,"30,650"
Botswana,Ramotswa,"21,450"
Botswana,Thamaga,"20,756"
Botswana,Mosopa,"19,561"
Botswana,Letlhakane,"18,136"
Botswana,Tonota,"17,759"
Botswana,Janeng,"16,853"
Botswana,Gabane,"12,884"
Botswana,Ghanzi,"9,934"
Botswana,Kasane,"9,250"
Botswana,Orapa,"9,189"
Botswana,Kopong,"6,895"
Botswana,Letlhakeng,"6,781"
Botswana,Tshabong,"6,591"
Botswana,Otse,"6,275"
Botswana,Shakawe,"5,651"
Botswana,Metsemotlhaba,"5,544"
Botswana,Rakops,"5,222"
Botswana,Jwaneng,0
Lesotho,Maseru,"118,355"
Lesotho,Mafeteng,"57,059"
Lesotho,Leribe,"47,675"
Lesotho,Maputsoe,"32,117"
Lesotho,Mohale's Hoek,"28,310"
Lesotho,Qacha's Nek,"25,573"
Lesotho,Quthing,"24,130"
Lesotho,Butha-Buthe,"16,330"
Lesotho,Nako,"13,146"
Lesotho,Mokhotlong,"8,809"
Lesotho,Thaba-Tseka,"5,423"
Lesotho,Teyateyaneng,"5,115"
Guinea Bissau,Bissau,"388,028"
Guinea Bissau,Bafata,"22,521"
Guinea Bissau,Gabu,"14,430"
Guinea Bissau,Bissora,"12,688"
Guinea Bissau,Bolama,"10,769"
Guinea Bissau,Cacheu,"10,490"
Guinea Bissau,Catio,"9,898"
Guinea Bissau,Bubaque,"9,244"
Guinea Bissau,Mansoa,"7,821"
Guinea Bissau,Buba,"7,779"
Guinea Bissau,Quebo,"7,072"
Guinea Bissau,Canchungo,"6,853"
Guinea Bissau,Farim,"6,792"
Guinea Bissau,Quinhamel,"3,128"
Slovenia,Ljubljana,"272,220"
Slovenia,Maribor,"95,171"
Slovenia,Celje,"37,520"
Slovenia,Kranj,"36,874"
Slovenia,Velenje,"25,456"
Slovenia,Koper,"24,996"
Slovenia,Novo Mesto,"23,341"
Slovenia,Ptuj,"18,164"
Slovenia,Trbovlje,"15,163"
Slovenia,Kamnik,"13,644"
Slovenia,Jesenice,"13,440"
Slovenia,Nova Gorica,"13,178"
Slovenia,Domzale,"12,406"
Slovenia,Skofja Loka,"11,969"
Slovenia,Murska Sobota,"11,614"
Slovenia,Izola,"11,223"
Slovenia,Postojna,"9,183"
Slovenia,Logatec,"8,942"
Slovenia,Kocevje,"8,672"
Slovenia,Vrhnika,"8,413"
Slovenia,Slovenj Gradec,"7,519"
Slovenia,Slovenska Bistrica,"7,454"
Slovenia,Grosuplje,"7,098"
Slovenia,Krsko,"7,097"
Slovenia,Ravne na Koroskem,"6,979"
Slovenia,Ajdovscina,"6,656"
Slovenia,Brezice,"6,573"
Slovenia,Litija,"6,467"
Slovenia,Zagorje ob Savi,"6,439"
Slovenia,Menges,"6,112"
Slovenia,Idrija,"5,955"
Slovenia,Radovljica,"5,940"
Slovenia,Lucija,"5,872"
Slovenia,Crnomelj,"5,776"
Slovenia,Hrastnik,"5,621"
Slovenia,Sezana,"5,531"
Slovenia,Bled,"5,181"
Slovenia,Medvode,"5,178"
Slovenia,Rogaska Slatina,"5,111"
Slovenia,Zalec,"4,943"
Slovenia,Slovenske Konjice,"4,869"
Slovenia,Sentjur,"4,762"
Slovenia,Sevnica,"4,660"
Slovenia,Prevalje,"4,643"
Slovenia,Ilirska Bistrica,"4,553"
Slovenia,Ruse,"4,503"
Slovenia,Piran,"4,192"
Slovenia,Cerknica,"3,928"
Slovenia,Trzic,"3,865"
Slovenia,Miklavz na Dravskem Polju,"3,854"
Slovenia,Trzin,"3,844"
Slovenia,Sempeter pri Gorici,"3,760"
Slovenia,Ribnica,"3,604"
Slovenia,Ziri,"3,588"
Slovenia,Tolmin,"3,534"
Slovenia,Trebnje,"3,477"
Slovenia,Ljutomer,"3,460"
Slovenia,Lasko,"3,456"
Slovenia,Dravograd,"3,289"
Slovenia,Ankaran,"3,278"
Slovenia,Metlika,"3,273"
Slovenia,Mezica,"3,254"
Slovenia,Gornja Radgona,"3,159"
Slovenia,Sencur,"3,152"
Slovenia,Lendava,"3,129"
Slovenia,Zelezniki,"3,075"
Slovenia,Lenart v Slov. Goricah,"3,006"
Slovenia,Zrece,"2,935"
Slovenia,Sostanj,"2,880"
Slovenia,Brezovica pri Ljubljani,"2,862"
Slovenia,Radlje ob Dravi,"2,811"
Slovenia,Spodnje Hoce,"2,555"
Slovenia,Race,"2,529"
Slovenia,Crna na Koroskem,"2,409"
Slovenia,Beltinci,"2,394"
Slovenia,Polzela,"2,380"
Slovenia,Muta,"2,300"
Slovenia,Vojnik,"2,292"
Slovenia,Ig,"2,262"
Slovenia,Skofljica,"2,209"
Slovenia,Radenci,"2,201"
Slovenia,Ormoz,"2,174"
Slovenia,Radece,"2,168"
Slovenia,Borovnica,"2,162"
Slovenia,Pivka,"2,088"
Slovenia,Mozirje,"2,085"
Slovenia,Semic,"2,000"
Slovenia,Straza,"1,996"
Slovenia,Ivancna Gorica,"1,988"
Slovenia,Lovrenc na Pohorju,"1,977"
Slovenia,Mislinja,"1,945"
Slovenia,Store,"1,937"
Slovenia,Sentilj v Slov. Goricah,"1,826"
Slovenia,Bohinjska Bistrica,"1,799"
Slovenia,Smarje pri Jelsah,"1,779"
Slovenia,Vipava,"1,771"
Slovenia,Naklo,"1,716"
Slovenia,Prebold,"1,709"
Slovenia,Odranci,"1,693"
Slovenia,Log pri Brezovici,"1,634"
Slovenia,Bovec,"1,631"
Slovenia,Cerklje na Gorenjskem,"1,608"
Slovenia,Cerkno,"1,596"
Slovenia,Vodice,"1,589"
Slovenia,Vuzenica,"1,580"
Slovenia,Rogatec,"1,558"
Slovenia,Turnisce,"1,509"
Slovenia,Miren,"1,460"
Slovenia,Smartno pri Litiji,"1,444"
Slovenia,Kranjska Gora,"1,439"
Slovenia,Spodnji Duplek,"1,429"
Slovenia,Sentjernej,"1,423"
Slovenia,Mirna,"1,398"
Slovenia,Divaca,"1,357"
Slovenia,Oplotnica,"1,352"
Slovenia,Horjul,"1,329"
Slovenia,Selnica ob Dravi,"1,297"
Slovenia,Kanal,"1,269"
Slovenia,Dornava,"1,267"
Slovenia,Kidricevo,"1,253"
Slovenia,Gorenja Vas,"1,192"
Slovenia,Crensovci,"1,178"
Slovenia,Poljcane,"1,153"
Slovenia,Sredisce ob Dravi,"1,124"
Slovenia,Kobarid,"1,121"
Slovenia,Ljubno ob Savinji,"1,104"
Slovenia,Zuzemberk,"1,053"
Slovenia,Gornji Grad,"1,048"
Slovenia,Mirna Pec,990
Slovenia,Dobrovnik,972
Slovenia,Benedikt,955
Slovenia,Dobrova,943
Slovenia,Velika Polana,929
Slovenia,Pesnica pri Mariboru,913
Slovenia,Verzej,903
Slovenia,Moravce,903
Slovenia,Komenda,881
Slovenia,Nazarje,872
Slovenia,Vitanje,865
Slovenia,Preddvor,837
Slovenia,Sodrazica,832
Slovenia,Starse,803
Slovenia,Dolenjske Toplice,797
Slovenia,Gorisnica,788
Slovenia,Vransko,778
Slovenia,Volcja Draga,743
Slovenia,Moravske Toplice,735
Slovenia,Sv. Trojica v Slov. Goricah,730
Slovenia,Velike Lasce,729
Slovenia,Kostanjevica na Krki,695
Slovenia,Grad,686
Slovenia,Kozje,669
Slovenia,Komen,650
Slovenia,Smartno ob Paki,642
Slovenia,Puconci,638
Slovenia,Mokronog,637
Slovenia,Majsperk,637
Slovenia,Kobilje,618
Slovenia,Zirovnica,601
Slovenia,Videm,577
Slovenia,Zgornje Jezersko,568
Slovenia,Dobrna,548
Slovenia,Kozina,544
Slovenia,Leskova Dolina,539
Slovenia,Zgornja Kungota,535
Slovenia,Podcetrtek,528
Slovenia,Apace,528
Slovenia,Zgornje Gorje,500
Slovenia,Krizevci pri Ljutomeru,490
Slovenia,Recica ob Savinji,489
Slovenia,Videm pri Ptuju,471
Slovenia,Markovci,462
Slovenia,Cankova,446
Slovenia,Ribnica na Pohorju,443
Slovenia,Cirkulane,434
Slovenia,Salovci,426
Slovenia,Lukovica pri Domzalah,419
Slovenia,Gornji Petrovci,419
Slovenia,Luce,413
Slovenia,Tabor,406
Slovenia,Tisina,404
Slovenia,Zetale,392
Slovenia,Podlehnik,388
Slovenia,Jurovski Dol,385
Slovenia,Braslovce,383
Slovenia,Kuzma,375
Slovenia,Hrib-Loski Potok,373
Slovenia,Dobrovo,368
Slovenia,Trnovska Vas,367
Slovenia,Podvelka,343
Slovenia,Vitomarci,329
Slovenia,Sentrupert,329
Slovenia,Smarjeta,326
Slovenia,Jursinci,314
Slovenia,Nova Vas,299
Slovenia,Sveti Tomaz,284
Slovenia,Bistrica ob Sotli,272
Slovenia,Spodnja Hajdina,257
Slovenia,Rogasovci,254
Slovenia,Razkrizje,252
Slovenia,Makole,250
Slovenia,Skocjan,246
Slovenia,Dol pri Ljubljani,241
Slovenia,Hodos,228
Slovenia,Solcava,214
Slovenia,Sveti Jurij ob Scavnici,204
Slovenia,Destrnik,172
Slovenia,Sv. Ana v Slov. Goricah,155
Slovenia,Cerkvenjak,135
Slovenia,Dobje pri Planini,116
Slovenia,Osilnica,87
Slovenia,Zavrc,77
Slovenia,Kostel,12
Equatorial Guinea,Bata,"173,046"
Equatorial Guinea,Malabo,"155,963"
Equatorial Guinea,Ebebiyin,"24,831"
Equatorial Guinea,Aconibe,"11,192"
Equatorial Guinea,Anisoc,"10,191"
Equatorial Guinea,Luba,"8,655"
Equatorial Guinea,Evinayong,"8,462"
Equatorial Guinea,Mongomo,"6,393"
Equatorial Guinea,Mikomeseng,"5,813"
Equatorial Guinea,Rebola,"5,450"
Equatorial Guinea,San Antonio de Pale,"4,433"
Latvia,Riga,"742,572"
Latvia,Daugavpils,"111,564"
Latvia,Liepaja,"85,132"
Latvia,Jelgava,"61,791"
Latvia,Jurmala,"54,088"
Latvia,Ventspils,"42,644"
Latvia,Rezekne,"38,340"
Latvia,Jekabpils,"27,078"
Latvia,Valmiera,"26,963"
Latvia,Ogre,"26,760"
Latvia,Tukums,"18,348"
Latvia,Cesis,"18,198"
Latvia,Salaspils,"17,606"
Latvia,Bolderaja,"14,771"
Latvia,Kuldiga,"13,289"
Latvia,Olaine,"12,584"
Latvia,Saldus,"12,224"
Latvia,Talsi,"12,022"
Latvia,Dobele,"11,225"
Latvia,Kraslava,"11,088"
Latvia,Bauska,"10,532"
Latvia,Ludza,"10,514"
Latvia,Sigulda,"10,422"
Latvia,Livani,"10,073"
Latvia,Daugavgriva,"9,952"
Latvia,Gulbene,"9,355"
Latvia,Madona,"9,280"
Latvia,Limbazi,"8,974"
Latvia,Aizkraukle,"8,840"
Latvia,Preili,"8,656"
Latvia,Balvi,"8,409"
Latvia,Karosta,"7,500"
Latvia,Krustpils,"6,680"
Latvia,Valka,"6,589"
Latvia,Smiltene,"6,108"
Latvia,Aizpute,"5,634"
Latvia,Lielvarde,"5,114"
Latvia,Kekava,"4,600"
Latvia,Grobina,"4,203"
Latvia,Iecava,"4,000"
Latvia,Vilani,"3,934"
Latvia,Plavinas,"3,848"
Latvia,Rujiena,"3,638"
Latvia,Kandava,"3,592"
Latvia,Broceni,"3,486"
Latvia,Salacgriva,"3,427"
Latvia,Ozolnieki,"3,400"
Latvia,Ikskile,"3,368"
Latvia,Saulkrasti,"3,184"
Latvia,Auce,"3,125"
Latvia,Pinki,"3,033"
Latvia,Ilukste,"2,898"
Latvia,Skriveri,"2,879"
Latvia,Ulbroka,"2,800"
Latvia,Dagda,"2,740"
Latvia,Skrunda,"2,659"
Latvia,Karsava,"2,645"
Latvia,Priekule,"2,550"
Latvia,Priekuli,"2,532"
Latvia,Vecumnieki,"2,487"
Latvia,Mazsalaca,"2,412"
Latvia,Kegums,"2,372"
Latvia,Aluksne,"2,264"
Latvia,Ergli,"2,186"
Latvia,Viesite,"2,162"
Latvia,Varaklani,"2,106"
Latvia,Incukalns,"2,028"
Latvia,Baldone,"2,025"
Latvia,Jaunjelgava,"1,938"
Latvia,Lubana,"1,918"
Latvia,Zilupe,"1,897"
Latvia,Mersrags,"1,860"
Latvia,Cesvaine,"1,811"
Latvia,Roja,"1,800"
Latvia,Strenci,"1,593"
Latvia,Vilaka,"1,525"
Latvia,Ape,"1,521"
Latvia,Aloja,"1,509"
Latvia,Ligatne,"1,433"
Latvia,Akniste,"1,314"
Latvia,Nereta,"1,282"
Latvia,Pavilosta,"1,171"
Latvia,Jaunpils,"1,029"
Latvia,Alsunga,940
Latvia,Smarde,734
Latvia,Vecpiebalga,596
Latvia,Rucava,547
Latvia,Zelmeni,0
Latvia,Vecvarkava,0
Latvia,Vainode,0
Latvia,Stalbe,0
Latvia,Sala,0
Latvia,Rugaji,0
Latvia,Garkalne,0
Latvia,Ropazi,0
Latvia,Riebini,0
Latvia,Rauna,0
Latvia,Ragana,0
Latvia,Pilsrundale,0
Latvia,Nica,0
Latvia,Naukseni,0
Latvia,Murmuiza,0
Latvia,Matisi,0
Latvia,Malpils,0
Latvia,Loja,0
Latvia,Liegi,0
Latvia,Koknese,0
Latvia,Koceni,0
Latvia,Jaunpiebalga,0
Latvia,Cibla,0
Latvia,Dundaga,0
Latvia,Drabesi,0
Latvia,Carnikava,0
Latvia,Bergi,0
Latvia,Baltinava,0
Latvia,Aglona,0
Latvia,Adazi,0
Latvia,Marupe,0
North Macedonia,Skopje,"474,889"
North Macedonia,Bitola,"86,528"
North Macedonia,Kumanovo,"76,275"
North Macedonia,Prilep,"73,814"
North Macedonia,Tetovo,"72,944"
North Macedonia,Cair,"64,773"
North Macedonia,Kisela Voda,"58,216"
North Macedonia,Veles,"57,873"
North Macedonia,Ohrid,"54,908"
North Macedonia,Gostivar,"50,974"
North Macedonia,Shtip,"48,279"
North Macedonia,Strumica,"45,508"
North Macedonia,Centar Zupa,"45,412"
North Macedonia,Gjorce Petro,"41,000"
North Macedonia,Kavadarci,"38,799"
North Macedonia,Struga,"37,387"
North Macedonia,Butel,"36,154"
North Macedonia,Kochani,"34,258"
North Macedonia,Kicevo,"31,123"
North Macedonia,Lipkovo,"28,102"
North Macedonia,Zelino,"25,422"
North Macedonia,Saraj,"25,379"
North Macedonia,Radovis,"24,984"
North Macedonia,Tearce,"23,096"
North Macedonia,Kriva Palanka,"20,820"
North Macedonia,Suto Orizare,"20,800"
North Macedonia,Gevgelija,"20,664"
North Macedonia,Negotino,"19,515"
North Macedonia,Studenichani,"18,219"
North Macedonia,Vinica,"18,218"
North Macedonia,Debar,"18,074"
North Macedonia,Negotino,"17,518"
North Macedonia,Delcevo,"17,415"
North Macedonia,Resen,"16,539"
North Macedonia,Ilinden,"16,406"
North Macedonia,Brvenica,"16,267"
North Macedonia,Kamenjane,"15,376"
North Macedonia,Bogovinje,"15,166"
North Macedonia,Berovo,"13,847"
North Macedonia,Sveti Nikole,"13,292"
North Macedonia,Arachinovo,"12,800"
North Macedonia,Probishtip,"12,702"
North Macedonia,Cegrane,"12,523"
North Macedonia,Bosilovo,"12,447"
North Macedonia,Vasilevo,"12,382"
North Macedonia,Zajas,"12,218"
North Macedonia,Novo Selo,"11,818"
North Macedonia,Kondovo,"11,656"
North Macedonia,Dolneni,"11,534"
North Macedonia,Dracevo,"10,605"
North Macedonia,Kratovo,"10,288"
North Macedonia,Dolna Banjica,"10,147"
North Macedonia,Sopishte,"9,460"
North Macedonia,Rostusa,"9,147"
North Macedonia,Labunista,"8,805"
North Macedonia,Vrapciste,"8,652"
North Macedonia,Velesta,"8,646"
North Macedonia,Chucher - Sandevo,"8,646"
North Macedonia,Bogdanci,"8,636"
North Macedonia,Delogozda,"8,413"
North Macedonia,Petrovec,"8,298"
North Macedonia,Sipkovica,"8,228"
North Macedonia,Dzepciste,"8,166"
North Macedonia,Makedonska Kamenica,"8,114"
North Macedonia,Jegunovce,"7,313"
North Macedonia,Vrutok,"5,999"
North Macedonia,Krivogashtani,"5,899"
North Macedonia,Makedonski Brod,"5,607"
North Macedonia,Krusevo,"5,211"
North Macedonia,Plasnica,"4,574"
North Macedonia,Demir Kapija,"4,451"
North Macedonia,Mogila,"4,392"
North Macedonia,Staro Nagorichane,"4,112"
North Macedonia,Rosoman,"4,106"
North Macedonia,Rankovce,"4,071"
North Macedonia,Zelenikovo,"4,020"
North Macedonia,Karbinci,"3,900"
North Macedonia,Valandovo,"3,798"
North Macedonia,Gradsko,"3,737"
North Macedonia,Konce,"3,475"
North Macedonia,Star Dojran,"3,348"
North Macedonia,Zrnovci,"3,236"
North Macedonia,Caska,"2,878"
North Macedonia,Lozovo,"2,836"
North Macedonia,Belcista,"2,804"
North Macedonia,Pehcevo,"2,440"
North Macedonia,Vevcani,"2,429"
North Macedonia,Cesinovo,"2,377"
North Macedonia,Novaci,"2,357"
North Macedonia,Demir Hisar,"2,283"
Bahrain,Manama,"147,074"
Bahrain,Al Muharraq,"97,458"
Bahrain,Ar Rifa',"79,550"
Bahrain,Dar Kulayb,"65,466"
Bahrain,Madinat Hamad,"52,718"
Bahrain,Madinat `Isa,"38,090"
Bahrain,Sitrah,"37,657"
Bahrain,Jidd Hafs,"31,735"
Bahrain,Al Hadd,"12,797"
Trinidad and Tobago,Chaguanas,"67,433"
Trinidad and Tobago,Mon Repos,"56,380"
Trinidad and Tobago,San Fernando,"55,419"
Trinidad and Tobago,Port of Spain,"49,031"
Trinidad and Tobago,Rio Claro,"35,650"
Trinidad and Tobago,Arima,"35,000"
Trinidad and Tobago,Marabella,"26,700"
Trinidad and Tobago,Laventille,"21,000"
Trinidad and Tobago,Point Fortin,"19,056"
Trinidad and Tobago,Tunapuna,"17,758"
Trinidad and Tobago,Scarborough,"17,000"
Trinidad and Tobago,Sangre Grande,"15,968"
Trinidad and Tobago,Paradise,"15,067"
Trinidad and Tobago,Penal,"12,281"
Trinidad and Tobago,Arouca,"12,054"
Trinidad and Tobago,Princes Town,"10,000"
Trinidad and Tobago,Siparia,"8,568"
Trinidad and Tobago,Petit Valley,"8,140"
Trinidad and Tobago,Couva,"5,178"
Trinidad and Tobago,Diego Martin,0
Timor Leste,Dili,"150,000"
Timor Leste,Maliana,"22,000"
Timor Leste,Suai,"21,539"
Timor Leste,Likisa,"19,000"
Timor Leste,Aileu,"17,356"
Timor Leste,Lospalos,"17,186"
Timor Leste,Maubara,"16,300"
Timor Leste,Baukau,"16,000"
Timor Leste,Venilale,"16,000"
Timor Leste,Ainaro,"12,000"
Timor Leste,Gleno,"8,133"
Timor Leste,Same,"7,500"
Timor Leste,Viqueque,"6,078"
Timor Leste,Pante Makasar,"4,730"
Timor Leste,Manatutu,"1,924"
Estonia,Tallinn,"394,024"
Estonia,Tartu,"101,092"
Estonia,Narva,"66,980"
Estonia,Kohtla-Jaerve,"46,060"
Estonia,Paernu,"44,192"
Estonia,Viljandi,"20,309"
Estonia,Rakvere,"16,736"
Estonia,Sillamaee,"16,672"
Estonia,Maardu,"16,630"
Estonia,Kuressaare,"14,921"
Estonia,Voru,"14,631"
Estonia,Valga,"13,945"
Estonia,Haapsalu,"11,805"
Estonia,Johvi,"11,469"
Estonia,Paide,"9,735"
Estonia,Keila,"9,411"
Estonia,Kivioli,"6,953"
Estonia,Tapa,"6,551"
Estonia,Polva,"6,504"
Estonia,Jogeva,"6,396"
Estonia,Tueri,"6,138"
Estonia,Elva,"5,819"
Estonia,Rapla,"5,684"
Estonia,Saue,"5,022"
Estonia,Kaerdla,"3,763"
Cyprus,Nicosia,"200,452"
Cyprus,Limassol,"154,000"
Cyprus,Larnaca,"72,000"
Cyprus,Famagusta,"42,526"
Cyprus,Paphos,"35,961"
Cyprus,Kyrenia,"26,701"
Cyprus,Protaras,"20,230"
Cyprus,Pergamos,"15,000"
Cyprus,Morfou,"14,833"
Cyprus,Aradippou,"13,349"
Cyprus,Paralimni,"11,836"
Cyprus,Geroskipou Municipality,"8,313"
Cyprus,Lefka,"7,835"
Cyprus,Geri,"7,639"
Cyprus,Ypsonas,"7,348"
Cyprus,Dali,"6,085"
Cyprus,Tseri,"5,498"
Cyprus,Livadia,"5,329"
Cyprus,Dhromolaxia,"5,240"
Cyprus,Rizokarpaso,"5,215"
Cyprus,Lapithos,"5,215"
Cyprus,Deryneia,"5,161"
Mauritius,Port Louis,"155,226"
Mauritius,Beau Bassin-Rose Hill,"111,355"
Mauritius,Vacoas,"110,000"
Mauritius,Curepipe,"84,200"
Mauritius,Quatre Bornes,"80,961"
Mauritius,Triolet,"23,269"
Mauritius,Goodlands,"20,910"
Mauritius,Centre de Flacq,"17,710"
Mauritius,Bel Air Riviere Seche,"17,671"
Mauritius,Mahebourg,"17,042"
Mauritius,Saint Pierre,"16,414"
Mauritius,Bambous,"15,345"
Mauritius,Le Hochet,"15,197"
Mauritius,Rose Belle,"12,619"
Mauritius,Chemin Grenier,"12,457"
Mauritius,Riviere du Rempart,"11,675"
Mauritius,Grand Baie,"11,512"
Mauritius,Plaine Magnien,"10,778"
Mauritius,Pailles,"10,622"
Mauritius,Surinam,"10,621"
Mauritius,Lalmatie,"10,404"
Mauritius,New Grove,"9,935"
Mauritius,Riviere des Anguilles,"9,927"
Mauritius,Terre Rouge,"9,566"
Mauritius,Petit Raffray,"9,117"
Mauritius,Moka,"8,842"
Mauritius,Pamplemousses,"8,836"
Mauritius,Montagne Blanche,"8,661"
Mauritius,Grand Bois,"7,804"
Mauritius,Long Mountain,"7,775"
Mauritius,Plaine des Papayes,"7,617"
Mauritius,Pointe aux Piments,"7,556"
Mauritius,Brisee Verdiere,"7,374"
Mauritius,Nouvelle France,"7,238"
Mauritius,Grand Gaube,"7,156"
Mauritius,Poste de Flacq,"7,133"
Mauritius,Beau Vallon,"7,016"
Mauritius,Dagotiere,"6,915"
Mauritius,Bon Accueil,"6,553"
Mauritius,Quartier Militaire,"6,424"
Mauritius,Laventure,"6,171"
Mauritius,Morcellement Saint Andre,"6,150"
Mauritius,Port Mathurin,"6,000"
